customer_id,age,gender,country,signup_date,last_login_days,total_orders,avg_order_value,support_tickets,payment_issues,loyalty_points,email_open_rate,sms_click_rate,promotion_usage,last_purchase_date,days_since_last_purchase,churn
206,50,F,Colombia,2020-06-18 10:43:41,20,3,21.37,0,0,3203,0.207,0.057,0.441,2023-01-30 10:43:41,1023,0
207,68,M,Guatemala,2021-06-12 19:10:33,5,5,39.29,1,0,4304,0.112,0.14,0.191,2022-12-17 19:10:33,1067,0
208,59,F,México,2020-09-17 18:55:15,65,5,58.56,0,0,431,0.411,0.025,0.627,2025-01-04 18:55:15,318,0
209,61,F,Perú,2022-05-04 23:22:16,19,4,48.7,0,0,393,0.071,0.128,0.55,2026-07-11 23:22:16,0,0
210,41,F,México,2022-03-15 01:10:29,103,6,63.86,1,0,2570,0.352,0.067,0.837,2022-12-20 01:10:29,1064,0
211,32,F,Chile,2022-06-15 01:00:25,8,5,76.41,1,0,128,0.342,0.156,0.74,2027-01-25 01:00:25,0,0
212,49,F,Colombia,2020-12-16 16:36:40,146,4,63.78,1,0,1185,0.249,0.11,0.629,2023-08-06 16:36:40,835,0
213,49,M,Guatemala,2022-11-29 17:21:44,7,7,51.33,0,0,3168,0.376,0.405,0.662,2023-02-20 17:21:44,1002,0
214,41,F,Colombia,2021-08-16 23:00:56,13,5,36.33,0,0,3617,0.113,0.206,0.524,2022-07-24 23:00:56,1212,1
215,58,F,Colombia,2022-10-05 07:17:22,27,4,85.0,1,0,2103,0.412,0.229,0.248,2023-12-16 07:17:22,703,1
216,69,M,México,2019-10-11 15:47:54,35,7,51.79,0,1,4157,0.2,0.111,0.638,2023-09-13 15:47:54,797,0
217,66,M,Guatemala,2021-02-24 06:52:40,38,6,5.14,0,0,3327,0.234,0.148,0.284,2023-08-02 06:52:40,839,0
218,66,M,México,2023-07-28 20:32:18,19,5,72.53,1,1,2896,0.451,0.446,0.369,2025-03-06 20:32:18,257,0
219,69,M,Guatemala,2020-12-02 16:00:04,2,4,64.52,1,0,1640,0.208,0.231,0.522,2022-11-20 16:00:04,1094,0
220,29,F,Guatemala,2022-06-17 00:33:25,20,7,52.58,0,0,4643,0.16,0.105,0.564,2025-02-05 00:33:25,286,0
221,56,F,México,2022-04-03 17:20:08,12,4,58.62,0,0,2843,0.059,0.141,0.169,2026-10-01 17:20:08,0,0
222,19,F,México,2022-01-02 02:33:04,32,8,29.25,0,0,2959,0.043,0.122,0.481,2022-04-16 02:33:04,1312,0
223,20,F,Perú,2020-12-17 05:04:23,6,1,38.58,1,0,3535,0.433,0.151,0.47,2025-09-11 05:04:23,68,0
224,66,M,México,2021-11-23 00:12:13,15,8,37.17,0,0,4865,0.439,0.158,0.481,2025-11-21 00:12:13,0,0
225,54,M,Chile,2023-03-22 16:55:25,101,1,86.12,0,1,3983,0.43,0.312,0.372,2027-03-08 16:55:25,0,0
226,66,F,Colombia,2019-03-10 07:33:34,2,6,38.25,0,0,4272,0.443,0.147,0.535,2020-08-17 07:33:34,1919,0
227,34,F,Chile,2022-04-09 02:32:05,27,2,25.79,0,0,1128,0.042,0.336,0.362,2024-05-27 02:32:05,540,0
228,66,F,México,2021-11-17 00:41:10,2,6,60.28,0,0,54,0.192,0.121,0.648,2023-11-28 00:41:10,721,0
229,19,F,Perú,2021-07-07 20:38:11,5,6,11.16,1,0,257,0.292,0.07,0.395,2021-08-02 20:38:11,1569,0
230,19,M,Colombia,2019-05-19 19:28:21,27,6,40.81,1,0,2897,0.467,0.007,0.161,2022-08-17 19:28:21,1189,0
231,45,F,Chile,2023-02-16 03:16:44,17,3,66.1,0,0,4822,0.303,0.166,0.146,2026-10-31 03:16:44,0,0
232,40,M,México,2020-10-27 08:59:08,23,6,43.69,0,1,651,0.136,0.21,0.496,2021-09-01 08:59:08,1539,0
233,54,M,Guatemala,2023-04-24 00:44:45,63,5,33.41,0,0,4537,0.203,0.198,0.593,2026-08-14 00:44:45,0,0
234,49,M,Colombia,2023-05-14 06:22:22,50,1,16.05,0,0,1053,0.101,0.355,0.406,2024-11-09 06:22:22,374,1
235,50,M,Guatemala,2020-08-15 22:10:52,65,8,30.5,0,0,1165,0.408,0.222,0.628,2021-02-02 22:10:52,1749,0
236,18,F,México,2019-08-06 06:22:57,28,4,50.8,0,0,2062,0.167,0.346,0.424,2024-05-06 06:22:57,561,0
237,36,F,Guatemala,2020-10-11 21:25:54,20,4,47.72,0,0,3264,0.509,0.053,0.643,2024-10-07 21:25:54,406,1
238,19,F,Colombia,2021-09-30 02:57:48,18,3,74.77,0,0,1808,0.056,0.475,0.248,2021-10-24 02:57:48,1486,1
239,61,F,Perú,2023-01-14 02:04:05,40,5,41.08,0,0,2654,0.135,0.136,0.575,2023-09-19 02:04:05,791,0
240,43,M,México,2022-03-14 20:51:30,22,5,5.0,1,0,1369,0.159,0.302,0.123,2023-06-09 20:51:30,892,1
241,49,M,Chile,2021-08-05 05:07:32,3,3,75.19,1,0,3122,0.619,0.463,0.399,2025-11-03 05:07:32,15,0
242,23,M,Colombia,2021-06-12 18:44:32,4,6,89.58,0,0,1138,0.147,0.128,0.398,2024-07-10 18:44:32,496,1
243,49,F,México,2022-06-26 04:42:42,13,1,6.68,0,0,715,0.4,0.123,0.545,2025-01-11 04:42:42,311,0
244,21,M,Perú,2022-02-20 17:08:22,2,3,67.19,0,0,1972,0.43,0.087,0.256,2023-03-30 17:08:22,964,0
245,28,M,Perú,2021-10-09 09:35:36,8,7,94.49,0,0,4016,0.099,0.527,0.567,2025-11-18 09:35:36,0,0
246,34,M,Chile,2022-10-02 10:32:03,32,3,35.3,0,0,3891,0.346,0.086,0.208,2023-03-14 10:32:03,980,0
247,55,M,México,2022-01-16 19:56:47,0,5,60.59,0,0,3373,0.068,0.045,0.418,2022-07-30 19:56:47,1207,1
248,41,F,Colombia,2019-09-26 18:13:22,27,5,62.11,0,0,2373,0.552,0.264,0.206,2022-01-13 18:13:22,1405,0
249,22,M,Guatemala,2020-09-20 23:57:45,44,4,43.76,1,0,1462,0.54,0.089,0.424,2024-11-05 23:57:45,377,0
250,69,M,México,2020-12-15 04:55:40,5,6,91.75,0,0,2160,0.173,0.058,0.706,2025-09-12 04:55:40,67,0
251,51,F,México,2023-10-29 20:31:25,5,2,27.16,0,0,3092,0.103,0.205,0.554,2024-05-04 20:31:25,563,0
252,23,F,Chile,2023-10-30 11:33:15,0,3,117.03,1,0,505,0.416,0.095,0.252,2027-06-03 11:33:15,0,0
253,39,F,Perú,2023-03-29 15:50:53,21,7,109.96,0,0,2645,0.358,0.204,0.635,2027-02-04 15:50:53,0,0
254,28,M,México,2023-05-01 23:37:04,31,0,55.77,0,0,3537,0.128,0.116,0.898,2027-12-07 23:37:04,0,0
255,65,M,Guatemala,2020-06-18 13:10:18,18,5,123.25,0,0,268,0.151,0.051,0.567,2024-09-30 13:10:18,414,0
256,33,M,Perú,2022-11-25 11:44:19,14,5,40.91,0,0,3238,0.16,0.159,0.268,2026-11-13 11:44:19,0,0
257,50,M,Guatemala,2019-03-02 23:48:44,18,4,18.93,0,0,4823,0.195,0.146,0.444,2019-09-25 23:48:44,2245,0
258,26,F,Colombia,2020-11-22 15:56:36,45,2,72.03,0,0,2016,0.014,0.106,0.156,2024-10-02 15:56:36,412,0
259,23,M,Guatemala,2023-10-12 19:09:08,1,5,70.16,0,0,1690,0.346,0.023,0.513,2024-11-27 19:09:08,356,0
260,33,M,México,2022-03-02 01:49:21,45,6,46.31,1,0,2915,0.358,0.264,0.558,2023-02-02 01:49:21,1020,0
261,46,F,Perú,2021-05-17 17:10:14,32,4,91.36,0,0,2790,0.386,0.028,0.325,2021-09-22 17:10:14,1518,0
262,20,F,Guatemala,2019-06-28 13:06:52,8,6,34.44,0,0,3666,0.342,0.155,0.757,2021-08-20 13:06:52,1551,0
263,37,F,México,2023-09-04 05:09:33,22,8,89.81,0,0,2430,0.206,0.111,0.588,2024-09-20 05:09:33,424,0
264,53,M,México,2022-07-10 11:55:14,1,4,59.2,0,0,3627,0.281,0.109,0.588,2026-08-24 11:55:14,0,0
265,36,M,Perú,2020-09-25 05:18:15,14,4,59.3,1,0,3864,0.229,0.098,0.419,2024-11-28 05:18:15,355,0
266,43,M,Perú,2020-04-22 04:26:24,5,6,45.44,0,0,3023,0.336,0.148,0.502,2020-08-12 04:26:24,1924,0
267,20,M,Guatemala,2020-04-12 20:17:52,0,11,69.94,0,0,1697,0.207,0.079,0.709,2022-02-11 20:17:52,1376,0
268,36,M,Guatemala,2021-07-01 04:14:59,13,6,32.76,0,0,376,0.427,0.383,0.528,2022-01-20 04:14:59,1398,0
269,37,F,Colombia,2019-01-14 04:01:00,38,10,30.29,0,0,1062,0.439,0.139,0.044,2019-12-11 04:01:00,2169,1
270,49,F,México,2021-08-24 00:04:56,76,4,49.53,0,0,2285,0.198,0.03,0.51,2024-12-13 00:04:56,340,0
271,24,M,Colombia,2020-12-28 14:28:46,32,3,50.58,0,0,3186,0.315,0.149,0.104,2022-05-06 14:28:46,1292,0
272,69,M,Guatemala,2022-02-21 11:45:12,15,9,36.72,1,0,4180,0.42,0.133,0.353,2023-10-09 11:45:12,771,0
273,58,M,Guatemala,2022-01-25 04:30:36,227,12,48.59,0,0,202,0.096,0.234,0.35,2023-07-21 04:30:36,851,1
274,50,M,Colombia,2023-10-29 01:34:22,9,5,18.42,1,0,1252,0.162,0.655,0.211,2028-08-19 01:34:22,0,0
275,57,M,Guatemala,2020-11-15 04:37:19,6,4,61.56,0,0,1696,0.393,0.153,0.758,2022-11-24 04:37:19,1090,0
276,56,F,Perú,2020-04-22 20:04:36,18,6,5.0,0,0,4273,0.074,0.274,0.089,2020-11-22 20:04:36,1822,0
277,35,F,Guatemala,2022-06-06 07:18:17,21,4,60.03,1,0,381,0.282,0.162,0.269,2023-07-20 07:18:17,852,0
278,57,F,Guatemala,2023-10-17 00:54:49,13,5,42.02,0,0,2009,0.687,0.198,0.348,2026-10-12 00:54:49,0,0
279,18,M,Perú,2022-05-16 05:31:40,35,5,50.9,0,0,379,0.256,0.319,0.706,2026-11-02 05:31:40,0,0
280,28,M,México,2022-11-20 11:59:01,6,3,43.89,0,0,681,0.619,0.326,0.591,2026-08-18 11:59:01,0,0
281,45,F,Chile,2020-11-18 02:01:55,21,6,20.95,0,0,107,0.318,0.054,0.226,2025-07-19 02:01:55,122,0
282,42,F,Guatemala,2019-07-20 03:04:28,20,2,34.48,1,0,2161,0.247,0.214,0.419,2021-08-17 03:04:28,1554,0
283,67,M,Colombia,2022-03-15 08:07:09,52,6,35.25,0,0,3719,0.436,0.207,0.507,2024-06-15 08:07:09,521,0
284,40,F,Chile,2023-10-22 10:47:42,78,7,36.65,0,1,72,0.179,0.215,0.59,2025-07-02 10:47:42,139,0
285,48,F,México,2019-09-09 16:02:04,32,3,72.24,1,1,2685,0.315,0.09,0.43,2022-01-26 16:02:04,1392,0
286,47,M,Chile,2023-08-11 20:41:51,10,5,55.83,0,0,1196,0.186,0.256,0.276,2025-05-22 20:41:51,180,0
287,59,F,Colombia,2020-10-09 03:03:14,35,4,21.49,0,0,3673,0.42,0.12,0.564,2022-12-15 03:03:14,1069,0
288,52,F,México,2021-05-23 02:13:03,8,6,41.3,1,0,4419,0.117,0.292,0.368,2025-11-25 02:13:03,0,0
289,24,F,Colombia,2022-02-14 18:22:50,101,5,68.22,0,0,3185,0.126,0.241,0.14,2023-04-14 18:22:50,949,1
290,33,M,Colombia,2022-05-30 23:47:54,51,3,28.49,0,0,813,0.186,0.271,0.47,2023-09-12 23:47:54,797,1
291,43,F,Guatemala,2019-05-09 22:52:11,16,6,105.14,0,0,306,0.17,0.157,0.243,2021-08-16 22:52:11,1554,0
292,65,F,México,2020-08-02 17:57:13,46,4,61.95,1,0,358,0.148,0.433,0.291,2022-05-27 17:57:13,1271,1
293,69,F,México,2019-11-21 19:51:52,15,11,64.55,1,0,164,0.336,0.133,0.242,2020-11-22 19:51:52,1822,0
294,66,M,México,2020-11-21 08:51:09,2,5,52.45,0,1,1822,0.378,0.165,0.244,2024-08-05 08:51:09,470,0
295,19,M,Chile,2020-11-15 22:59:24,36,10,57.3,0,0,2975,0.33,0.229,0.186,2025-03-20 22:59:24,242,0
296,18,F,México,2021-12-21 01:00:52,15,4,31.66,0,0,546,0.082,0.392,0.369,2023-09-18 01:00:52,792,0
297,65,M,Perú,2021-07-01 14:15:57,79,9,45.99,0,0,3276,0.234,0.427,0.055,2025-05-16 14:15:57,186,0
298,29,F,México,2022-05-30 09:08:05,10,4,44.95,0,0,3720,0.243,0.187,0.549,2024-12-17 09:08:05,336,0
299,22,M,México,2023-01-15 01:47:13,55,6,76.21,0,0,3259,0.309,0.049,0.778,2024-06-17 01:47:13,519,0
300,54,M,Chile,2022-10-23 04:57:00,34,5,88.37,1,0,3814,0.493,0.368,0.301,2023-10-15 04:57:00,765,0
301,49,F,Colombia,2019-12-24 12:15:13,57,5,88.76,0,0,1235,0.456,0.182,0.275,2024-11-23 12:15:13,360,0
302,26,F,Colombia,2019-03-26 18:23:20,10,4,48.0,1,0,2757,0.267,0.214,0.525,2023-07-23 18:23:20,849,0
303,58,F,Guatemala,2021-08-04 17:52:29,18,3,41.08,1,1,4499,0.17,0.125,0.445,2026-04-17 17:52:29,0,0
304,52,M,México,2019-10-07 13:06:52,51,8,53.89,1,0,3477,0.28,0.219,0.434,2024-03-24 13:06:52,604,0
305,36,F,México,2019-07-10 20:20:55,30,12,21.09,0,0,2674,0.365,0.177,0.139,2020-07-13 20:20:55,1954,0
306,65,M,Perú,2019-11-29 10:52:37,13,9,89.58,1,0,2710,0.062,0.153,0.394,2021-12-25 10:52:37,1424,1
307,33,M,México,2021-08-04 07:10:40,21,5,100.9,0,0,4982,0.203,0.15,0.357,2022-10-17 07:10:40,1128,0
308,20,F,Perú,2022-07-10 13:43:47,166,5,5.0,0,0,4058,0.099,0.149,0.167,2025-09-02 13:43:47,77,0
309,37,M,Colombia,2023-05-25 17:41:08,40,0,34.5,0,0,1496,0.395,0.077,0.55,2028-03-19 17:41:08,0,0
310,41,F,México,2020-03-08 14:42:34,28,3,5.0,0,0,1132,0.345,0.098,0.476,2022-10-08 14:42:34,1137,1
311,50,M,Colombia,2023-06-17 19:32:18,52,4,33.12,0,0,4088,0.561,0.042,0.613,2023-07-22 19:32:18,850,0
312,41,F,Chile,2020-06-12 07:45:52,17,5,52.34,0,0,2967,0.165,0.023,0.186,2022-07-17 07:45:52,1220,0
313,69,M,Perú,2019-12-31 02:02:42,89,6,5.0,0,0,545,0.151,0.255,0.323,2021-11-25 02:02:42,1454,0
314,28,M,Guatemala,2019-10-13 19:11:20,24,9,72.59,0,0,1417,0.194,0.092,0.075,2020-12-27 19:11:20,1787,0
315,66,F,México,2023-06-16 18:47:02,11,6,10.66,1,1,994,0.043,0.215,0.452,2024-10-05 18:47:02,409,0
316,25,M,México,2023-09-12 23:54:30,2,4,102.1,0,0,1751,0.094,0.456,0.787,2023-12-07 23:54:30,711,0
317,53,F,Guatemala,2020-07-23 21:29:40,14,6,43.26,1,0,3725,0.178,0.079,0.68,2021-05-18 21:29:40,1644,0
318,55,M,Colombia,2021-03-18 05:45:37,25,5,74.11,0,1,2657,0.295,0.146,0.531,2022-03-24 05:45:37,1335,1
319,57,M,Perú,2020-09-17 15:19:44,36,6,31.41,0,0,484,0.099,0.034,0.765,2022-09-21 15:19:44,1154,0
320,37,M,México,2020-06-20 10:37:40,62,9,55.2,0,0,2726,0.207,0.095,0.624,2023-06-23 10:37:40,879,0
321,52,F,Chile,2021-06-24 10:11:11,86,8,90.99,0,0,2345,0.485,0.158,0.196,2024-05-26 10:11:11,541,1
322,65,F,Colombia,2022-06-17 19:52:25,3,8,32.44,0,1,2153,0.413,0.317,0.347,2023-10-30 19:52:25,750,0
323,42,F,México,2023-05-14 21:27:31,27,3,51.4,0,0,1069,0.413,0.081,0.13,2028-02-17 21:27:31,0,0
324,52,F,Guatemala,2022-05-19 12:36:12,32,8,61.87,0,0,2208,0.07,0.036,0.273,2025-10-15 12:36:12,34,0
325,42,F,Chile,2019-06-23 00:52:24,5,4,22.14,1,0,2544,0.233,0.036,0.176,2022-01-28 00:52:24,1390,0
326,46,M,Perú,2023-06-11 20:30:31,23,5,6.75,0,0,527,0.392,0.055,0.248,2025-06-18 20:30:31,153,0
327,35,M,Colombia,2022-03-21 00:28:34,12,9,45.53,0,0,1590,0.254,0.511,0.655,2024-12-23 00:28:34,330,0
328,63,F,Guatemala,2022-09-22 07:14:39,2,3,49.98,0,0,443,0.294,0.098,0.153,2024-07-18 07:14:39,488,0
329,35,M,Guatemala,2019-12-02 22:23:09,2,1,72.23,0,0,4048,0.232,0.612,0.485,2020-02-01 22:23:09,2116,0
330,19,M,Guatemala,2019-10-17 13:44:58,42,4,82.03,0,0,41,0.498,0.464,0.382,2022-11-24 13:44:58,1090,1
331,52,M,Colombia,2019-11-29 14:17:33,28,4,14.8,0,0,2629,0.333,0.177,0.561,2020-02-10 14:17:33,2108,1
332,33,M,Chile,2021-11-09 04:03:21,37,5,28.5,0,0,2267,0.637,0.117,0.053,2024-01-28 04:03:21,660,1
333,58,F,Guatemala,2020-06-28 07:50:47,34,1,35.74,0,0,4100,0.796,0.087,0.246,2024-11-05 07:50:47,378,0
334,53,M,Chile,2022-02-15 02:13:36,4,5,6.26,0,0,1032,0.434,0.186,0.258,2022-04-04 02:13:36,1324,1
335,50,F,Colombia,2020-07-31 03:47:27,4,0,75.91,0,0,3776,0.526,0.009,0.161,2023-10-10 03:47:27,770,1
336,21,F,Colombia,2020-06-03 11:04:32,8,2,79.81,0,0,2095,0.459,0.258,0.552,2024-03-08 11:04:32,620,0
337,50,M,Perú,2020-11-23 02:48:27,15,3,94.01,0,0,3522,0.296,0.088,0.04,2025-09-20 02:48:27,59,0
338,31,F,Guatemala,2022-05-20 04:48:20,83,4,17.41,1,0,3869,0.493,0.211,0.228,2023-10-08 04:48:20,772,1
339,38,M,Perú,2023-02-11 15:14:54,33,3,28.56,0,0,4728,0.098,0.141,0.575,2023-06-30 15:14:54,872,0
340,65,M,Guatemala,2021-09-02 07:53:14,8,6,46.94,1,1,1192,0.034,0.404,0.365,2023-12-28 07:53:14,691,0
341,37,M,México,2023-09-24 20:17:03,1,6,86.25,0,0,2493,0.409,0.55,0.286,2027-11-05 20:17:03,0,0
342,25,F,Perú,2020-05-18 06:20:39,34,3,28.02,0,0,2815,0.246,0.307,0.655,2020-10-25 06:20:39,1850,0
343,24,F,Perú,2021-03-10 00:59:06,29,3,54.34,1,0,3856,0.332,0.07,0.589,2024-05-28 00:59:06,539,1
344,20,F,Colombia,2019-02-11 13:48:01,33,2,44.8,0,0,1219,0.139,0.166,0.289,2021-12-30 13:48:01,1419,1
345,34,M,Colombia,2022-12-30 18:48:21,9,6,38.12,0,0,2912,0.661,0.073,0.466,2027-05-27 18:48:21,0,0
346,50,M,Chile,2019-09-01 15:12:34,21,3,55.93,0,0,1902,0.422,0.101,0.672,2020-11-26 15:12:34,1818,0
347,65,M,Chile,2020-05-12 09:50:41,13,3,42.58,0,0,2616,0.837,0.402,0.719,2021-10-22 09:50:41,1488,1
348,29,F,Guatemala,2020-12-16 00:32:43,51,4,40.81,0,0,4327,0.483,0.404,0.329,2025-04-27 00:32:43,205,0
349,68,M,Chile,2019-10-11 20:01:39,2,7,62.49,0,0,3549,0.042,0.327,0.578,2022-10-13 20:01:39,1132,0
350,39,M,México,2020-08-06 18:08:50,9,3,56.19,0,0,1196,0.494,0.143,0.114,2024-08-02 18:08:50,473,1
351,39,F,México,2021-01-12 02:46:12,27,7,66.28,0,0,2424,0.337,0.189,0.335,2024-03-25 02:46:12,603,0
352,63,F,México,2021-08-01 01:27:53,6,4,40.14,0,0,312,0.66,0.116,0.104,2026-01-27 01:27:53,0,0
353,47,F,Colombia,2023-01-26 04:02:50,33,3,46.19,0,0,745,0.442,0.11,0.398,2026-08-12 04:02:50,0,0
354,55,M,Perú,2021-04-16 05:09:12,4,7,26.49,1,0,1238,0.376,0.12,0.502,2021-09-17 05:09:12,1523,0
355,55,M,Colombia,2019-01-09 01:55:42,0,9,58.39,0,0,2986,0.508,0.34,0.399,2022-02-23 01:55:42,1364,0
356,62,M,Perú,2020-07-05 06:25:59,59,4,57.64,0,0,106,0.187,0.319,0.511,2022-06-22 06:25:59,1245,0
357,68,F,Guatemala,2019-09-14 16:24:23,12,6,39.5,0,0,4159,0.131,0.291,0.756,2023-12-10 16:24:23,709,0
358,25,F,Chile,2022-07-20 05:11:24,5,5,67.87,1,0,2659,0.113,0.277,0.672,2024-01-17 05:11:24,671,0
359,44,F,Chile,2020-12-06 01:00:44,5,6,21.93,0,0,4000,0.205,0.028,0.432,2025-02-10 01:00:44,281,0
360,44,F,Colombia,2020-03-23 07:43:12,65,4,65.54,1,0,2401,0.161,0.183,0.281,2021-11-12 07:43:12,1467,0
361,51,M,Colombia,2019-05-05 01:11:44,31,6,80.09,2,0,4193,0.195,0.037,0.549,2021-05-11 01:11:44,1652,0
362,38,M,Colombia,2021-08-31 17:46:37,93,5,49.5,1,0,2625,0.289,0.275,0.229,2025-08-05 17:46:37,105,0
363,47,M,Perú,2020-09-04 00:36:09,48,6,27.02,0,0,670,0.459,0.054,0.177,2022-02-15 00:36:09,1372,0
364,50,M,Chile,2023-01-01 18:26:40,43,3,44.7,0,0,3858,0.346,0.132,0.126,2025-09-27 18:26:40,52,0
365,45,M,Guatemala,2020-04-28 05:56:14,20,6,44.77,1,0,2270,0.156,0.238,0.29,2020-05-11 05:56:14,2017,0
366,64,M,Chile,2021-05-21 07:28:03,51,5,41.78,1,0,3748,0.274,0.31,0.454,2026-01-01 07:28:03,0,0
367,50,M,México,2019-07-17 19:20:40,15,4,30.39,0,0,2004,0.346,0.328,0.474,2023-09-09 19:20:40,801,0
368,22,M,México,2020-08-16 10:19:24,52,7,63.77,0,0,570,0.354,0.17,0.011,2021-01-14 10:19:24,1769,0
369,65,F,Perú,2019-08-15 19:24:26,42,3,42.99,0,0,2997,0.298,0.155,0.4,2021-07-28 19:24:26,1574,0
370,36,F,México,2021-05-23 13:31:21,34,6,59.78,2,0,3359,0.436,0.275,0.464,2021-11-11 13:31:21,1468,0
371,21,M,Chile,2019-05-08 22:15:30,12,7,73.46,0,0,2387,0.264,0.091,0.084,2021-02-16 22:15:30,1735,0
372,52,F,México,2023-06-13 01:57:50,29,6,41.57,1,0,3493,0.338,0.151,0.017,2023-10-25 01:57:50,755,0
373,66,M,Guatemala,2021-07-07 14:37:28,21,6,74.82,0,0,2180,0.185,0.101,0.623,2025-11-04 14:37:28,14,0
374,34,M,México,2020-02-11 19:16:57,18,7,6.03,0,1,1658,0.155,0.169,0.628,2023-04-24 19:16:57,939,0
375,61,F,Guatemala,2020-07-08 19:09:44,138,1,43.87,0,0,837,0.057,0.378,0.305,2022-07-13 19:09:44,1224,1
376,45,M,Chile,2023-07-10 22:22:47,21,3,5.0,1,0,4938,0.398,0.684,0.689,2026-06-23 22:22:47,0,0
377,47,M,México,2021-02-15 07:02:18,0,4,5.0,0,0,1881,0.437,0.164,0.086,2022-06-05 07:02:18,1262,0
378,46,M,México,2019-05-24 00:46:14,29,9,5.0,0,0,2803,0.025,0.041,0.12,2021-02-23 00:46:14,1729,0
379,63,M,Guatemala,2021-11-05 02:47:35,39,6,84.77,1,0,505,0.429,0.161,0.498,2024-04-25 02:47:35,572,0
380,23,M,México,2023-04-18 20:00:20,64,7,29.2,0,1,2369,0.279,0.171,0.533,2024-02-27 20:00:20,630,0
381,52,M,Chile,2023-08-28 22:09:35,30,3,27.85,0,0,1152,0.236,0.419,0.652,2024-10-15 22:09:35,398,0
382,58,M,Guatemala,2022-01-03 14:20:37,0,4,40.44,0,0,4605,0.339,0.024,0.181,2023-12-06 14:20:37,713,1
383,54,F,Colombia,2020-07-02 05:44:04,3,5,11.03,0,0,417,0.363,0.164,0.849,2022-07-14 05:44:04,1223,1
384,41,F,Perú,2021-03-23 13:12:55,5,4,67.1,1,0,683,0.395,0.186,0.127,2022-06-13 13:12:55,1254,0
385,46,M,Colombia,2023-09-29 11:17:37,7,7,62.78,1,0,4264,0.571,0.039,0.219,2025-03-14 11:17:37,249,0
386,66,F,Chile,2020-12-20 09:21:14,48,4,49.67,0,0,4775,0.399,0.249,0.356,2022-12-28 09:21:14,1056,0
387,63,M,Guatemala,2021-05-19 05:33:47,11,6,44.28,0,0,641,0.133,0.145,0.293,2023-03-13 05:33:47,981,0
388,48,M,México,2021-10-16 05:59:53,11,3,35.68,0,0,4894,0.385,0.254,0.082,2025-05-03 05:59:53,199,0
389,52,M,Perú,2021-06-21 01:11:33,42,1,52.83,0,0,3894,0.451,0.15,0.275,2026-02-18 01:11:33,0,0
390,50,M,Chile,2021-08-26 05:29:08,15,5,40.06,1,0,1492,0.265,0.313,0.344,2025-02-13 05:29:08,278,0
391,69,F,Colombia,2019-02-13 10:47:55,2,5,8.62,0,0,3290,0.487,0.21,0.841,2023-03-02 10:47:55,992,0
392,38,F,Colombia,2023-09-11 12:55:43,26,6,64.99,0,1,1429,0.316,0.157,0.462,2024-06-07 12:55:43,529,0
393,49,F,México,2020-05-17 07:39:55,4,7,51.73,0,0,4113,0.222,0.231,0.652,2021-03-30 07:39:55,1694,0
394,40,F,Guatemala,2019-08-19 17:59:00,25,6,5.0,1,0,1477,0.335,0.092,0.256,2020-02-06 17:59:00,2112,0
395,50,M,Chile,2022-01-28 15:50:42,45,6,24.85,0,0,1231,0.25,0.406,0.247,2025-11-10 15:50:42,8,0
396,20,F,Colombia,2022-09-02 23:47:39,79,3,21.44,0,0,4013,0.125,0.185,0.365,2027-03-13 23:47:39,0,1
397,35,M,México,2019-09-04 00:59:44,2,2,12.17,0,0,504,0.346,0.421,0.306,2020-06-20 00:59:44,1977,1
398,42,M,Perú,2022-06-07 07:19:06,10,6,60.79,0,0,503,0.244,0.044,0.108,2024-01-01 07:19:06,687,0
399,59,F,México,2023-12-29 16:45:37,31,4,62.79,0,0,4736,0.628,0.089,0.135,2026-07-11 16:45:37,0,0
400,48,M,México,2022-06-21 02:35:11,11,4,42.91,2,0,1184,0.238,0.096,0.181,2026-08-30 02:35:11,0,0
401,20,F,Perú,2019-12-14 22:49:44,17,5,50.94,1,1,850,0.342,0.153,0.383,2020-09-08 22:49:44,1896,0
402,57,F,Chile,2023-10-03 22:17:39,0,2,94.36,4,0,1501,0.246,0.054,0.3,2027-03-26 22:17:39,0,0
403,63,F,Colombia,2023-08-15 05:26:04,35,8,37.2,0,0,1692,0.119,0.07,0.347,2026-06-02 05:26:04,0,0
404,41,F,Guatemala,2020-10-18 15:26:32,64,6,94.49,2,0,1486,0.09,0.68,0.191,2024-07-31 15:26:32,475,0
405,67,F,Guatemala,2021-10-29 19:42:58,112,1,36.73,1,0,858,0.091,0.098,0.174,2023-08-15 19:42:58,826,0
406,49,M,Colombia,2022-01-11 20:46:39,53,6,34.81,0,0,1275,0.221,0.308,0.329,2025-11-07 20:46:39,10,0
407,64,F,México,2019-09-25 19:49:41,0,1,50.67,0,0,3362,0.082,0.418,0.519,2023-05-08 19:49:41,925,0
408,39,F,Chile,2020-01-12 08:05:59,31,9,78.56,0,0,1562,0.455,0.243,0.316,2021-07-10 08:05:59,1592,0
409,40,M,Perú,2023-01-10 23:32:54,20,6,61.29,0,0,3227,0.265,0.264,0.493,2026-11-19 23:32:54,0,0
410,19,F,Chile,2020-12-19 07:27:50,83,5,40.55,0,0,3636,0.168,0.134,0.512,2025-07-06 07:27:50,135,1
411,44,F,México,2021-07-16 09:03:43,69,5,44.94,0,1,677,0.292,0.198,0.537,2025-04-17 09:03:43,215,0
